tempo,energy,valence,danceability,acousticness,loudness
124.027,0.725,0.495,0.567,0.144,-10.29
124.992,0.908,0.103,0.637,0.0472,-8.035
119.007,0.584,0.04,0.734,0.124,-10.721
122.002,0.909,0.0581,0.623,0.0396,-7.929
123.032,0.739,0.251,0.661,0.0148,-10.153
128.03,0.579,0.31,0.754,0.00689,-7.497
122.995,0.901,0.0598,0.68,0.000487,-6.818
116.016,0.569,0.241,0.712,0.346,-10.819
114.994,0.452,0.0425,0.667,0.239,-12.089
126.082,0.748,0.0393,0.561,0.0898,-7.368
121.002,0.723,0.0706,0.604,0.017,-7.676
121.986,0.902,0.11,0.648,0.115,-6.882
119.967,0.68,0.13,0.699,0.00801,-8.177
124.004,0.807,0.0384,0.778,0.0816,-10.79
121.008,0.763,0.715,0.631,0.0824,-9.774
135.093,0.781,0.233,0.678,0.462,-10.792
124.975,0.815,0.039,0.576,0.00966,-7.088
122.018,0.732,0.328,0.774,0.00197,-11.04
117.981,0.805,0.498,0.555,0.00114,-7.574
120.988,0.542,0.64,0.835,0.546,-11.611
123.986,0.791,0.17,0.534,0.038,-6.288
114.002,0.657,0.525,0.615,0.599,-9.864
120.004,0.667,0.243,0.578,0.254,-12.066
124.046,0.543,0.3,0.652,0.0208,-9.461
122.039,0.852,0.203,0.66,0.013,-5.581
104.982,0.896,0.275,0.788,0.0721,-7.873
118.029,0.575,0.0654,0.624,0.441,-9.945
96.625,0.626,0.703,0.833,0.0225,-7.798
119.994,0.684,0.982,0.869,0.071,-5.571
180.625,0.505,0.786,0.64,0.176,-5.766
89.646,0.673,0.95,0.719,0.414,-7.184
96.555,0.886,0.856,0.843,0.0736,-5.3
99.878,0.698,0.891,0.911,0.0333,-8.529
139.991,0.673,0.849,0.844,0.0836,-7.498
191.935,0.488,0.897,0.696,0.14,-9.382
182.031,0.685,0.787,0.503,0.126,-5.673
95.86,0.838,0.709,0.727,0.574,-6.779
97.833,0.79,0.842,0.728,0.304,-8.458
176.296,0.619,0.826,0.467,0.763,-10.079
96.673,0.752,0.78,0.852,0.401,-5.266
91.506,0.828,0.96,0.757,0.486,-4.388
90.993,0.593,0.952,0.832,0.169,-5.975
181.859,0.544,0.916,0.551,0.136,-7.608
90.001,0.732,0.718,0.634,0.462,-7.173
105.025,0.78,0.329,0.794,0.444,-3.745
95.027,0.669,0.576,0.903,0.316,-5.506
124.067,0.602,0.501,0.758,0.201,-5.468
95.084,0.814,0.365,0.786,0.0383,-3.318
100.043,0.757,0.796,0.775,0.0405,-5.452
122.018,0.799,0.658,0.705,0.0357,-4.776
179.923,0.68,0.71,0.796,0.0575,-5.555
170.093,0.784,0.75,0.737,0.299,-3.984
117.765,0.698,0.599,0.629,0.0509,-4.485
123.984,0.822,0.557,0.776,0.067,-5.03
91.986,0.838,0.637,0.803,0.0905,-3.23
93.063,0.624,0.767,0.787,0.103,-4.156
93.027,0.618,0.618,0.769,0.211,-5.26
87.979,0.683,0.771,0.851,0.319,-5.353
166.006,0.665,0.634,0.747,0.0481,-6.538
179.876,0.788,0.711,0.662,0.0191,-4.55
170.001,0.709,0.831,0.743,0.0451,-3.922
119.99,0.683,0.878,0.804,0.561,-4.637
80.01,0.492,0.695,0.844,0.06,-6.963
132.037,0.494,0.231,0.592,0.237,-10.618
172.031,0.655,0.785,0.743,0.114,-5.015
169.103,0.559,0.48,0.808,0.133,-6.936
90.007,0.674,0.761,0.841,0.104,-5.35
123.013,0.881,0.677,0.688,0.0947,-4.889
145.001,0.725,0.375,0.86,0.0464,-6.7
133.037,0.861,0.588,0.762,0.139,-4.075
167.969,0.737,0.697,0.793,0.0765,-4.731
175.937,0.58,0.608,0.763,0.0466,-6.196
91.97,0.701,0.623,0.659,0.0882,-4.107
168.084,0.806,0.698,0.728,0.0531,-3.766
94.011,0.83,0.697,0.772,0.016,-5.019
92.976,0.5,0.317,0.865,0.0122,-10.805
147.967,0.727,0.92,0.869,0.0589,-7.397
94.05,0.84,0.567,0.841,0.0177,-2.838
94.995,0.738,0.818,0.828,0.0381,-4.295
94.018,0.836,0.651,0.843,0.0816,-2.474
93.06,0.709,0.916,0.849,0.227,-4.717
92.971,0.787,0.392,0.731,0.0865,-5.26
164.082,0.911,0.799,0.796,0.0157,-2.228
147.982,0.612,0.742,0.882,0.0475,-6.103
93.992,0.801,0.81,0.762,0.2,-3.661
88.793,0.831,0.88,0.679,0.159,-1.866
96.029,0.536,0.505,0.85,0.267,-5.161
97.002,0.696,0.781,0.881,0.136,-3.838
91.976,0.672,0.526,0.886,0.0363,-4.394
91.017,0.618,0.604,0.844,0.139,-5.133
100.013,0.711,0.622,0.871,0.0267,-5.397
140.008,0.633,0.394,0.775,0.201,-3.332
165.941,0.715,0.758,0.795,0.141,-3.582
96.966,0.752,0.743,0.925,0.0149,-4.523
99.946,0.717,0.195,0.759,0.0672,-5.014
83.489,0.858,0.65,0.655,0.53,-5.607
90.981,0.812,0.587,0.846,0.109,-2.979
103.053,0.807,0.816,0.825,0.0741,-5.753
175.988,0.79,0.763,0.725,0.0711,-2.331
102.119,0.599,0.869,0.861,0.183,-4.205
92.01,0.783,0.799,0.795,0.361,-4.271
129.967,0.972,0.881,0.845,0.444,0.914
130.089,0.742,0.479,0.889,0.299,-3.495
129.946,0.683,0.767,0.85,0.091,-7.41
130.174,0.781,0.57,0.922,0.148,-0.548
72.74,0.726,0.658,0.502,0.478,-0.252
130.138,0.746,0.752,0.896,0.108,-5.174
130.148,0.596,0.651,0.931,0.553,-5.507
130.046,0.556,0.426,0.947,0.277,-4.536
86.69,0.421,0.788,0.537,0.408,-1.987
86.93,0.855,0.658,0.773,0.223,0.832
129.962,0.659,0.495,0.955,0.411,-3.531
129.97,0.607,0.962,0.932,0.884,-7.237
114.952,0.493,0.389,0.776,0.12,-10.719
95.059,0.593,0.292,0.496,0.784,-9.294
96.019,0.791,0.821,0.842,0.31,-4.814
130.143,0.743,0.612,0.805,0.177,-7.244
140.111,0.896,0.794,0.933,0.258,-1.692
129.971,0.684,0.817,0.927,0.148,-5.081
86.656,0.774,0.76,0.891,0.297,-0.033
139.788,0.494,0.758,0.584,0.000494,-10.112
64.987,0.702,0.931,0.825,0.27,-4.588
140.306,0.864,0.594,0.883,0.135,-4.603
130.031,0.823,0.671,0.977,0.396,-0.37
130.05,0.39,0.175,0.913,0.707,-4.538
130.207,0.849,0.92,0.945,0.117,-0.329
150.066,0.518,0.793,0.896,0.285,-8.524
130.042,0.842,0.464,0.76,0.829,-6.553
88.055,0.819,0.888,0.596,0.0644,-10.326
129.947,0.754,0.574,0.845,0.0571,-2.511
130.284,0.897,0.589,0.912,0.33,-0.909
130.026,0.374,0.684,0.867,0.629,-11.883
123.846,0.483,0.217,0.765,0.432,-5.356
130.028,0.836,0.162,0.967,0.278,-1.264
130.145,0.855,0.569,0.821,0.317,-2.466
130.012,0.799,0.639,0.959,0.329,-1.41
130.014,0.533,0.673,0.921,0.433,-3.408
83.624,0.699,0.762,0.633,0.516,0.41
126.028,0.809,0.733,0.633,0.289,-0.322
129.83,0.285,0.793,0.908,0.16,-12.559
113.471,0.813,0.403,0.845,0.465,-5.178
130.006,0.879,0.954,0.91,0.143,1.318
84.614,0.601,0.662,0.615,0.0732,-8.147
98.076,0.921,0.981,0.728,0.493,-5.963
96.649,0.413,0.527,0.761,0.258,-13.191
107.137,0.612,0.598,0.602,0.0216,-8.351
113.367,0.677,0.79,0.667,0.242,-8.663
125.648,0.325,0.882,0.791,0.151,-13.061
147.643,0.322,0.822,0.567,0.367,-13.663
168.907,0.366,0.708,0.469,0.902,-11.948
116.383,0.666,0.699,0.666,0.0281,-7.079
84.781,0.695,0.971,0.781,0.0606,-6.608
159.924,0.732,0.694,0.651,0.187,-6.006
92.998,0.758,0.942,0.841,0.303,-7.706
156.017,0.533,0.976,0.886,0.743,-7.083
89.112,0.494,0.927,0.582,0.476,-10.297
94.019,0.744,0.811,0.738,0.197,-8.97
96.023,0.443,0.688,0.865,0.723,-14.168
100.007,0.58,0.84,0.835,0.559,-8.892
93.979,0.623,0.391,0.817,0.274,-10.116
184.108,0.886,0.897,0.714,0.663,-4.429
87.984,0.78,0.582,0.708,0.271,-6.624
91.984,0.86,0.966,0.812,0.395,-6.131
95.715,0.741,0.744,0.861,0.425,-8.305
93.022,0.876,0.876,0.858,0.326,-5.342
147.918,0.698,0.687,0.754,0.0353,-6.593
108.081,0.767,0.957,0.724,0.296,-5.734
135.853,0.458,0.58,0.754,0.301,-9.117
156.004,0.427,0.637,0.639,0.225,-10.911
143.027,0.514,0.809,0.676,0.27,-8.775
129.958,0.65,0.892,0.765,0.041,-6.822
147.046,0.652,0.786,0.716,0.0572,-6.528
92.992,0.827,0.961,0.742,0.181,-8.523
96.565,0.717,0.96,0.631,0.552,-8.898
185.213,0.626,0.747,0.46,0.348,-7.57
100.501,0.901,0.982,0.805,0.316,-4.647
93.98,0.892,0.94,0.847,0.263,-5.095
94.961,0.87,0.974,0.768,0.546,-4.65
97.003,0.895,0.937,0.823,0.413,-7.042
98.04,0.926,0.968,0.755,0.0823,-4.922
193.967,0.967,0.918,0.694,0.25,-5.241
94.983,0.849,0.738,0.758,0.488,-5.714
97.018,0.696,0.961,0.734,0.588,-8.354
137.965,0.404,0.775,0.666,0.39,-9.888
104.83,0.479,0.661,0.62,0.196,-9.888
157.243,0.601,0.927,0.744,0.562,-10.082
111.98,0.975,0.806,0.697,0.186,-5.009
158.053,0.59,0.895,0.761,0.454,-10.274
145.048,0.641,0.819,0.563,0.685,-13.097
106.359,0.694,0.739,0.723,0.313,-6.694
156.28,0.647,0.936,0.653,0.201,-7.028
96.03,0.814,0.95,0.669,0.378,-6.262
104.76,0.773,0.965,0.7,0.406,-10.065
95.035,0.874,0.962,0.748,0.276,-5.069
102.987,0.951,0.969,0.743,0.579,-3.777
140.031,0.592,0.565,0.846,0.324,-5.632
145.703,0.47,0.577,0.655,0.237,-11.395
111.019,0.566,0.281,0.78,0.323,-9.289
98.057,0.92,0.973,0.808,0.211,-5.508
161.492,0.493,0.761,0.609,0.176,-6.557
150.007,0.631,0.926,0.696,0.346,-4.541
143.458,0.532,0.527,0.591,0.614,-5.712
154.147,0.585,0.895,0.715,0.165,-6.753
76.184,0.413,0.732,0.506,0.08,-10.538
82.542,0.773,0.962,0.642,0.324,-6.108
88.03,0.769,0.35,0.693,0.114,-5.903
92.055,0.452,0.531,0.363,0.417,-10.288
98.011,0.609,0.613,0.709,0.164,-8.493
80.029,0.526,0.761,0.559,0.564,-13.468
168.563,0.632,0.96,0.635,0.293,-7.54
97.013,0.854,0.9,0.637,0.323,-5.751
166.989,0.766,0.885,0.649,0.267,-7.065
168.05,0.698,0.967,0.645,0.238,-6.177
179.533,0.748,0.96,0.621,0.522,-5.026
127.194,0.396,0.634,0.713,0.107,-9.448
166.074,0.602,0.663,0.604,0.28,-6.619
122.042,0.877,0.793,0.812,0.305,-5.625
169.903,0.884,0.721,0.756,0.296,-5.698
124.031,0.831,0.768,0.721,0.00583,-5.546
164.22,0.617,0.554,0.486,0.235,-6.441
111.949,0.797,0.389,0.635,0.0157,-4.958
150.234,0.67,0.278,0.519,0.321,-6.134
93.928,0.72,0.953,0.664,0.762,-9.288
80.144,0.588,0.503,0.555,0.682,-10.181
170.108,0.421,0.497,0.602,0.411,-10.992
100.06,0.639,0.221,0.674,0.0504,-8.087
119.992,0.622,0.405,0.791,0.32,-6.464
120.013,0.759,0.483,0.751,0.0611,-8.001
90.024,0.563,0.376,0.625,0.0626,-7.802
110.052,0.869,0.494,0.761,0.0851,-3.899
96.995,0.524,0.214,0.739,0.303,-6.943
143.981,0.625,0.784,0.776,0.171,-5.18
180.019,0.665,0.605,0.656,0.177,-7.696
96.968,0.712,0.509,0.632,0.176,-4.494
144.978,0.654,0.287,0.615,0.304,-7.011
80.013,0.663,0.857,0.718,0.204,-5.722
87.963,0.579,0.331,0.721,0.429,-5.796
140.008,0.574,0.964,0.887,0.0724,-5.239
120.018,0.884,0.51,0.785,0.111,-4.653
106.034,0.925,0.418,0.673,0.0296,-5.192
142.947,0.705,0.377,0.62,0.161,-5.789
113.336,0.835,0.591,0.764,0.22,-4.102
107.998,0.548,0.642,0.704,0.167,-10.151
136.882,0.532,0.258,0.816,0.218,-5.634
104.956,0.948,0.625,0.711,0.0757,-3.751
106.076,0.848,0.54,0.656,0.627,-5.293
125.978,0.728,0.69,0.678,0.241,-6.291
114.997,0.746,0.751,0.765,0.0729,-5.917
115.918,0.731,0.328,0.746,0.128,-4.741
117.973,0.868,0.85,0.73,0.00779,-5.779
90.07,0.76,0.442,0.779,0.398,-4.048
159.992,0.604,0.448,0.544,0.367,-7.851
124.016,0.769,0.474,0.79,0.104,-7.331
128.09,0.667,0.454,0.741,0.103,-6.088
80.048,0.546,0.314,0.587,0.368,-7.833
125.538,0.782,0.356,0.5,0.117,-6.208
90.029,0.598,0.376,0.695,0.33,-8.186
83.007,0.562,0.419,0.595,0.767,-9.295
104.966,0.782,0.511,0.817,0.318,-6.38
95.018,0.794,0.803,0.729,0.527,-4.796
118.926,0.574,0.322,0.586,0.465,-9.814
200.035,0.913,0.738,0.545,0.293,-5.157
173.921,0.432,0.303,0.721,0.319,-9.865
96.996,0.795,0.244,0.707,0.00945,-5.452
96.986,0.624,0.565,0.807,0.201,-8.069
104.973,0.7,0.643,0.814,0.363,-5.221
140.022,0.864,0.481,0.639,0.572,-5.865
129.98,0.67,0.295,0.639,0.516,-7.168
95.138,0.865,0.69,0.749,0.116,-4.372
101.98,0.678,0.697,0.726,0.201,-4.856
140.095,0.621,0.474,0.629,0.12,-6.592
78.753,0.724,0.587,0.536,0.748,-6.84
180.014,0.566,0.28,0.52,0.138,-5.994
144.136,0.592,0.374,0.683,0.274,-8.082
99.869,0.757,0.358,0.513,0.00881,-6.025
99.958,0.902,0.33,0.755,0.2,-4.122
100.038,0.863,0.418,0.681,0.00226,-5.517
127.993,0.734,0.65,0.766,0.14,-5.053
107.081,0.616,0.356,0.692,0.51,-6.82
117.899,0.788,0.741,0.829,0.329,-5.473
174.103,0.431,0.302,0.479,0.516,-12.056
81.927,0.148,0.0317,0.196,0.972,-19.652
64.665,0.302,0.0337,0.248,0.336,-17.76
100.012,0.235,0.039,0.449,0.831,-16.364
79.985,0.506,0.782,0.714,0.864,-8.838
78.272,0.235,0.057,0.316,0.82,-17.639
90.583,0.261,0.0398,0.165,0.986,-16.199
109.986,0.47,0.0358,0.639,0.373,-11.969
93.005,0.817,0.358,0.53,0.113,-10.412
89.981,0.5,0.4,0.784,0.657,-13.217
163.955,0.561,0.779,0.653,0.586,-10.629
102.012,0.289,0.469,0.508,0.766,-18.008
91.59,0.381,0.0378,0.29,0.555,-17.713
140.976,0.472,0.067,0.415,0.205,-11.089
92.067,0.309,0.494,0.587,0.9,-15.068
99.632,0.405,0.124,0.163,0.849,-12.678
89.951,0.177,0.101,0.593,0.933,-14.415
104.979,0.707,0.78,0.775,0.397,-5.339
92.058,0.57,0.565,0.801,0.559,-5.103
135.028,0.441,0.925,0.942,0.493,-11.448
94.893,0.638,0.608,0.809,0.262,-5.646
121.855,0.897,0.955,0.668,0.626,-5.135
99.425,0.39,0.704,0.687,0.8,-14.679
120.416,0.27,0.728,0.712,0.935,-4.382
110.967,0.662,0.911,0.769,0.395,-6.199
129.188,0.928,0.6,0.452,0.000706,-3.133
115.956,0.476,0.739,0.62,0.251,-8.544
102.954,0.703,0.834,0.816,0.0354,-7.665
102.02,0.602,0.406,0.771,0.0795,-5.482
95.033,0.569,0.771,0.84,0.331,-6.064
104.91,0.693,0.571,0.728,0.105,-4.647
170.001,0.69,0.768,0.688,0.499,-8.295
111.103,0.464,0.381,0.72,0.0567,-10.661
88.993,0.38,0.645,0.511,0.606,-11.058
93.258,0.838,0.872,0.522,0.379,-4.652
97.449,0.627,0.535,0.633,0.171,-5.478
120.646,0.867,0.143,0.52,0.235,-5.878
91.991,0.888,0.881,0.745,0.108,-4.193
85.422,0.868,0.777,0.533,0.147,-1.919
96.593,0.627,0.888,0.605,0.105,-5.778
196.014,0.683,0.49,0.59,0.0664,-6.347
102.955,0.635,0.0717,0.478,0.437,-8.055
120.004,0.819,0.752,0.788,0.567,-5.278
102.988,0.883,0.474,0.776,0.0403,-4.793
111.923,0.727,0.935,0.825,0.264,-6.273
111.998,0.622,0.644,0.878,0.0369,-5.452
99.986,0.763,0.694,0.75,0.0659,-5.722
89.834,0.76,0.734,0.591,0.455,-6.331
108.123,0.703,0.762,0.669,0.0788,-6.113
109.004,0.77,0.418,0.825,0.0958,-8.136
200.678,0.892,0.749,0.442,0.31,-6.915
109.986,0.605,0.674,0.769,0.501,-8.49
105.021,0.55,0.457,0.756,0.174,-13.78
115.001,0.72,0.789,0.847,0.309,-6.023
112.988,0.792,0.692,0.795,0.337,-5.589
130.378,0.572,0.647,0.525,0.495,-8.081
95.855,0.374,0.167,0.611,0.892,-11.248
115.099,0.754,0.592,0.763,0.256,-5.538
120.349,0.386,0.154,0.558,0.0798,-8.742
92.007,0.293,0.419,0.831,0.378,-8.047
126.599,0.259,0.596,0.59,0.272,-21.72
105.918,0.731,0.55,0.749,0.204,-5.386
94.978,0.55,0.258,0.693,0.0265,-10.357
101.981,0.569,0.494,0.791,0.309,-9.972
84.978,0.765,0.844,0.598,0.275,-4.93
154.07,0.685,0.555,0.743,0.113,-7.981
139.945,0.498,0.761,0.784,0.251,-6.349
104.951,0.522,0.643,0.816,0.65,-12.409
81.921,0.418,0.598,0.848,0.371,-7.846
179.957,0.722,0.613,0.644,0.0363,-6.43
179.918,0.62,0.53,0.527,0.495,-7.649
94.774,0.605,0.7,0.472,0.331,-7.633
128.713,0.539,0.591,0.722,0.752,-11.319
100.51,0.424,0.455,0.537,0.736,-9.199
123.425,0.339,0.667,0.485,0.777,-10.679
94.482,0.649,0.53,0.495,0.573,-6.789
119.796,0.227,0.149,0.561,0.947,-9.946
81.084,0.425,0.464,0.533,0.692,-8.427
112.962,0.596,0.114,0.596,0.338,-7.727
116.945,0.512,0.842,0.784,0.0951,-8.694
89.97,0.547,0.495,0.83,0.69,-9.642
193.883,0.476,0.572,0.637,0.504,-8.968
96.003,0.672,0.804,0.694,0.307,-5.527
103.091,0.494,0.476,0.739,0.0979,-10.656
66.953,0.699,0.49,0.621,0.437,-5.164
104.998,0.767,0.743,0.758,0.706,-8.568
127.484,0.661,0.843,0.769,0.585,-5.505
203.894,0.691,0.343,0.534,0.421,-8.121
160.817,0.737,0.409,0.623,0.464,-5.721
113.2,0.59,0.421,0.621,0.0546,-6.852
97.903,0.611,0.543,0.631,0.563,-8.925
112.946,0.778,0.878,0.82,0.253,-4.57
124.0,0.841,0.744,0.826,0.0402,-5.724
109.979,0.663,0.863,0.8,0.453,-9.608
95.021,0.549,0.679,0.776,0.0578,-14.509
109.986,0.757,0.879,0.786,0.416,-8.05
92.97,0.847,0.794,0.765,0.128,-1.832
67.818,0.745,0.665,0.489,0.414,-5.454
97.951,0.656,0.874,0.77,0.299,-8.798
127.086,0.61,0.92,0.827,0.397,-6.672
106.082,0.715,0.541,0.629,0.0913,-7.226
60.742,0.721,0.683,0.482,0.181,-7.642
95.005,0.564,0.765,0.72,0.27,-11.816
111.036,0.52,0.668,0.951,0.225,-6.919
99.127,0.633,0.466,0.502,0.253,-6.215
192.408,0.786,0.458,0.415,0.379,-5.604
100.104,0.657,0.932,0.887,0.153,-5.784
72.949,0.553,0.664,0.553,0.305,-6.818
96.937,0.566,0.54,0.852,0.221,-8.8
135.915,0.79,0.758,0.654,0.00626,-5.507
96.234,0.562,0.885,0.772,0.776,-7.431
56.957,0.745,0.624,0.581,0.196,-5.121
112.029,0.587,0.585,0.796,0.208,-8.539
98.111,0.747,0.798,0.584,0.105,-4.726
103.126,0.671,0.863,0.74,0.197,-5.286
109.922,0.71,0.448,0.843,0.0739,-4.809
132.839,0.714,0.816,0.545,0.285,-6.77
66.009,0.586,0.476,0.52,0.556,-7.895
109.951,0.568,0.569,0.749,0.546,-4.627
100.011,0.611,0.808,0.774,0.108,-7.077
92.044,0.529,0.795,0.744,0.469,-6.559
104.972,0.658,0.551,0.827,0.299,-6.364
100.029,0.788,0.743,0.759,0.0485,-4.776
67.813,0.651,0.567,0.49,0.714,-6.259
102.053,0.793,0.635,0.8,0.242,-5.066
115.02,0.754,0.451,0.811,0.0372,-6.868
104.991,0.744,0.765,0.806,0.187,-5.377
113.988,0.652,0.577,0.78,0.64,-6.548
113.09,0.811,0.501,0.785,0.159,-5.477
89.163,0.827,0.682,0.617,0.155,-5.896
112.47,0.876,0.93,0.746,0.568,-5.972
121.958,0.562,0.259,0.807,0.264,-7.782
102.06,0.668,0.612,0.868,0.164,-6.096
91.875,0.573,0.0673,0.734,0.0706,-8.413
94.079,0.778,0.318,0.578,0.147,-5.672
66.494,0.625,0.458,0.527,0.349,-4.528
102.067,0.528,0.283,0.584,0.658,-8.829
68.196,0.721,0.801,0.631,0.468,-7.435
96.033,0.744,0.544,0.826,0.0688,-6.382
137.444,0.681,0.507,0.619,0.569,-6.108
60.83,0.484,0.23,0.653,0.112,-6.337
138.775,0.6,0.549,0.708,0.749,-7.874
135.987,0.658,0.56,0.599,0.34,-6.644
97.995,0.633,0.954,0.786,0.178,-11.602
104.151,0.753,0.763,0.636,0.13,-7.133
180.04,0.774,0.63,0.668,0.175,-6.099
205.737,0.6,0.701,0.661,0.301,-7.71
65.517,0.547,0.752,0.674,0.102,-5.931
105.028,0.686,0.746,0.762,0.189,-6.05
99.964,0.706,0.609,0.877,0.632,-7.802
96.914,0.496,0.423,0.688,0.0708,-9.28
116.78,0.881,0.6,0.751,0.218,-3.802
133.693,0.586,0.646,0.574,0.125,-9.202
81.964,0.576,0.694,0.59,0.465,-6.53
75.961,0.384,0.775,0.355,0.565,-8.438
110.004,0.535,0.684,0.924,0.05,-8.105
103.039,0.662,0.769,0.808,0.397,-3.906
100.001,0.654,0.629,0.878,0.0933,-6.934
95.992,0.735,0.403,0.898,0.113,-7.374
105.935,0.721,0.751,0.571,0.329,-7.399
97.766,0.83,0.662,0.531,0.00424,-5.397
103.016,0.792,0.643,0.846,0.0219,-5.725
97.046,0.503,0.146,0.909,0.175,-7.243
159.909,0.57,0.325,0.547,0.44,-7.687
92.954,0.482,0.646,0.814,0.16,-9.977
109.307,0.71,0.667,0.85,0.175,-5.555
101.053,0.719,0.379,0.884,0.188,-3.811
100.008,0.616,0.596,0.825,0.0652,-7.585
155.313,0.798,0.429,0.553,0.0993,-5.856
106.311,0.609,0.631,0.714,0.393,-5.886
86.875,0.677,0.311,0.459,0.208,-4.717
107.038,0.742,0.501,0.834,0.428,-6.237
111.984,0.838,0.79,0.687,0.261,-6.417
113.013,0.692,0.417,0.828,0.55,-9.785
105.249,0.765,0.433,0.634,0.635,-8.112
167.044,0.821,0.2,0.654,0.163,-4.232
114.633,0.69,0.672,0.58,0.187,-6.897
178.943,0.582,0.804,0.72,0.126,-7.854
96.036,0.626,0.716,0.829,0.508,-6.412
99.933,0.43,0.67,0.841,0.698,-6.006
118.491,0.525,0.958,0.62,0.207,-7.344
98.003,0.649,0.677,0.738,0.119,-5.511
116.058,0.5,0.118,0.569,0.183,-4.482
94.77,0.879,0.624,0.648,0.117,-6.67
99.699,0.811,0.563,0.752,0.369,-6.185
95.464,0.646,0.591,0.596,0.255,-8.083
103.999,0.536,0.812,0.837,0.481,-5.05
100.245,0.612,0.496,0.741,0.204,-7.327
90.012,0.647,0.471,0.719,0.174,-7.332
132.852,0.746,0.23,0.819,0.0692,-6.087
102.935,0.511,0.554,0.925,0.241,-6.805
70.069,0.57,0.734,0.529,0.347,-7.491
62.624,0.563,0.66,0.703,0.179,-7.251
98.044,0.849,0.693,0.783,0.0264,-4.284
95.907,0.632,0.57,0.799,0.132,-7.234
113.133,0.612,0.415,0.786,0.161,-5.556
123.176,0.533,0.391,0.505,0.187,-9.234
114.748,0.594,0.52,0.58,0.162,-7.229
94.85,0.358,0.31,0.727,0.337,-9.078
113.009,0.365,0.294,0.461,0.8,-10.537
111.993,0.808,0.488,0.747,0.155,-6.115
114.004,0.706,0.158,0.572,0.0379,-9.019
76.228,0.872,0.713,0.424,0.0947,-4.953
113.949,0.675,0.755,0.734,0.00552,-7.013
115.046,0.82,0.576,0.776,0.258,-8.071
113.018,0.731,0.598,0.854,0.136,-5.568
76.656,0.736,0.87,0.732,0.156,-4.607
92.001,0.873,0.453,0.762,0.0245,-4.532
97.016,0.813,0.845,0.791,0.213,-5.018
97.03,0.608,0.667,0.803,0.101,-4.936
93.04,0.649,0.829,0.744,0.652,-6.669
94.036,0.592,0.769,0.727,0.345,-8.625
98.022,0.715,0.637,0.85,0.409,-5.148
153.925,0.707,0.606,0.476,0.394,-8.688
77.421,0.462,0.392,0.387,0.593,-10.109
140.057,0.744,0.224,0.761,0.204,-5.198
100.008,0.476,0.294,0.799,0.519,-8.935
80.332,0.505,0.426,0.482,0.61,-8.063
185.812,0.542,0.482,0.693,0.0575,-5.665
183.909,0.291,0.42,0.765,0.135,-13.997
149.935,0.919,0.965,0.816,0.386,-3.352
61.256,0.555,0.366,0.541,0.124,-7.738
128.491,0.647,0.691,0.663,0.338,-7.492
124.387,0.654,0.687,0.581,0.345,-5.87
111.998,0.701,0.564,0.859,0.0816,-7.65
93.949,0.682,0.839,0.784,0.0725,-4.364
160.044,0.854,0.629,0.679,0.0276,-4.896
142.724,0.644,0.47,0.778,0.0625,-5.542
104.855,0.594,0.645,0.835,0.248,-6.426
96.058,0.667,0.541,0.76,0.574,-6.957
108.018,0.557,0.501,0.931,0.0254,-7.029
111.032,0.821,0.509,0.534,0.693,-7.463
94.999,0.611,0.749,0.704,0.58,-7.894
102.716,0.743,0.431,0.727,0.366,-7.223
196.505,0.671,0.71,0.418,0.0473,-4.002
93.564,0.779,0.633,0.69,0.0297,-6.113
133.112,0.574,0.579,0.831,0.0644,-5.329
96.803,0.536,0.624,0.748,0.425,-4.702
97.117,0.694,0.529,0.772,0.562,-9.426
109.956,0.542,0.766,0.736,0.452,-7.362
71.912,0.000947,0.0325,0.158,0.986,-42.911
133.059,0.00253,0.0369,0.157,0.956,-38.091
69.847,0.000778,0.0464,0.133,0.953,-36.902
64.154,0.00961,0.0942,0.0602,0.923,-34.583
142.818,0.0016,0.0315,0.133,0.851,-40.103
138.427,0.00776,0.0409,0.149,0.991,-40.195
138.053,0.0164,0.037,0.204,0.911,-45.193
137.908,0.0137,0.0382,0.148,0.972,-37.611
80.186,0.00478,0.112,0.0783,0.961,-37.274
68.643,0.0168,0.0296,0.0914,0.913,-37.17
73.503,0.0152,0.0435,0.188,0.973,-32.487
142.405,0.0455,0.0388,0.137,0.863,-30.204
70.706,0.00438,0.0388,0.14,0.974,-44.145
140.739,0.00949,0.049,0.142,0.993,-39.818
131.199,0.0117,0.035,0.159,0.841,-36.805
139.436,0.0146,0.0548,0.143,0.862,-40.946
172.224,0.000487,0.0349,0.0823,0.976,-34.601
68.922,0.00295,0.0347,0.226,0.967,-36.149
74.578,0.000835,0.0357,0.0668,0.972,-38.7
69.321,0.00644,0.0639,0.0631,0.971,-34.111
134.497,0.00158,0.04,0.152,0.969,-43.541
142.924,0.0217,0.0974,0.137,0.951,-36.422
136.037,0.000816,0.267,0.148,0.952,-39.215
135.418,0.0105,0.0514,0.154,0.958,-38.116
70.526,0.0111,0.0561,0.167,0.971,-35.209
139.355,0.0113,0.0398,0.143,0.962,-40.334
140.011,0.00736,0.0369,0.145,0.99,-36.296
139.301,0.00587,0.0371,0.145,0.95,-38.136
73.896,0.00747,0.0405,0.195,0.988,-38.997
78.513,0.0324,0.0368,0.0716,0.94,-33.086
69.919,0.000952,0.0723,0.185,0.987,-43.296
